제목,링크,내용
<b>커피</b>,https://terms.naver.com/entry.naver?docId=6035816&cid=67006&categoryId=67280&anchorTarget=TABLE_OF_CONTENT7#TABLE_OF_CONTENT7,호주의커피는여행을마치고돌아오면가장생각나는음식중하나이다스타벅스개지점중개만살아남을정도로호주인들은커피부심이대단하다에스프레소에미세한입자의스팀밀크를
<b>커피</b>,https://terms.naver.com/entry.naver?docId=1596581&cid=50346&categoryId=50346,커피영양학사전커피콩을볶아분쇄하여독특한빛깔과풍미를뜨거운물로추출한기호음료추출액을분무건조또는동결건조로분말화하면인스턴트커피가된다카페인의
<b>커피</b>,https://terms.naver.com/entry.naver?docId=1636274&cid=48181&categoryId=48261,커피나무의종자를원료로하여가공한기호음료이다볶은원두커피의특수성분은카페인이약클로로게닌산이타닌그리고글루탐산아스파트산등의유리아미노산을
<b>커피</b>,https://terms.naver.com/entry.naver?docId=1332328&cid=40942&categoryId=33054,칸디도포르티나리의작품이다커피농장의소작농의고단한노동장면을과장된팔다리와기하학적으로빽빽한커피나무를통해강조했다
<b>커피</b>,https://terms.naver.com/entry.naver?docId=6159410&cid=67725&categoryId=67725,커피콩을볶아만든가루또는이것을끓는물로추출하여만든음료쓴맛은카페인떫은맛은타닌신맛은지방산단맛은당때문이다
<b>커피</b>,https://terms.naver.com/entry.naver?docId=286302&cid=50345&categoryId=50345,커피색연한밝기를띤짙은갈색을말한다
<b>커피</b>,https://terms.naver.com/entry.naver?docId=1579793&cid=50344&categoryId=50344,작고움푹한곳이있는것
<b>커피</b>,https://terms.naver.com/entry.naver?docId=1796250&cid=49207&categoryId=49207,이는우리나라근대시기커피의전래과정에관한얘기를할때마다빠지지않고자주등장하는장소와명칭들이다아관파천때에러시아공사관에서처음커피에맛을들인고종이경운궁으로환궁한
<b>커피</b> 이야기,https://terms.naver.com/list.naver?categoryId=42756,일상을영위하는데꼭필요하게된현대인의생필품커피에대한교양서이책은이시대의성수인커피에대한일반적인정보오해등을흥미롭게설명한다저자는커피의기원을설명하는한편이슬람
<b>커피</b>,https://terms.naver.com/list.naver?categoryId=48227,
<b>커피</b>,https://ko.wikipedia.org/wiki/%EC%BB%A4%ED%94%BC,커피영어가배문화어흑차검은차또는커피차영어는커피나무열매의씨커피콩를볶아가루로낸것을따뜻한물과차가운물또는증기로우려내어마시는
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=846705,원산지추출법로스팅그라인딩
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=104502,커피머신원두커피그라인더
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=479358,카페자료나커피나무자료
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=779412,커피는알고즐기며먹자
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=848006,비엔나커피
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=529198,커피생산국
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=302988,커피설명
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=589156,바리스타
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=826180,커피이론
<b>커피</b>,https://terms.naver.com/tlist/list.naver?listId=51480,커피
<b>커피</b>나무,https://terms.naver.com/entry.naver?docId=1149630&cid=40942&categoryId=32127,꼭두서니과에속하는쌍떡잎식물대원종에는코페아아라비카와코페아카네포라가있다커피나무는년경에티오피아남서쪽카파주에서양을치던
빈,https://terms.naver.com/entry.naver?docId=3568825&cid=59050&categoryId=59050,끝나지않는냉전의호텔임페리얼호텔지난년월빈중심가임페리얼호텔의객실에서필드케이르라는남자가죽은채로발견되었다그는요르단중앙정보부의전직지휘자이며최근까지
<b>커피</b>, 악마의 유혹에 손내밀다,https://terms.naver.com/entry.naver?docId=3403544&cid=58364&categoryId=58364,동영상으로강의보기동영상출처잡동사니해부학커피악마의유혹에손내밀다발자크가다작한이유고리오영감인간희극골짜기의백합등여년간편이상의소설을
프랑스 대혁명을 일깨운 <b>커피</b>와 카페,https://terms.naver.com/entry.naver?docId=3575531&cid=59020&categoryId=59025,세기계몽주의철학자들은인간이외부의권위가아니라스스로의이성을통해자율적으로판단하고행동할수있다고믿었다또한이성의힘을외부에적용하여자연과인간사회의법칙을파악하고그
<b>커피</b>와 카페인,https://terms.naver.com/entry.naver?docId=3574338&cid=58949&categoryId=58983,최근몇년사이에서울거리에는커피전문점이우후죽순처럼많이생겨났다년도우리나라커피소비량이세이상인구를기준으로하루에일인당잔이라고하니커피전문점수의급격한
슈퍼마켓에서 파는 기호 식품, <b>커피</b>,https://terms.naver.com/entry.naver?docId=1523159&cid=47334&categoryId=47334,커피는독특한향과맛으로수많은사람을사로잡는다이기호식품은한번맛을들이면헤어나올수없는마력을지닌탓에전세계에서하루에억잔이나소비되고석유다음으로물동량이많다커피는
세계인이 사랑하는 <b>커피</b>,http://www.edunet.net/nedu/contsvc/viewWkstCont.do?clss_id=CLSS0000000362&menu_id=81&contents_id=b7af58e1-8063-40d2-b91b-2491aadfaea4&svc_clss_id=CLSS0000017698&contents_openapi=naverdic,자원의개발과이용식량자원도대체커피의매력이뭘까세계인이사랑하는커피커피어떻게전세계전파되었을까커피의시작커피를처음으로먹은곳은에디오피아로알려져있습니다
세계인이 사랑한 <b>커피</b>의 모든 것,https://terms.naver.com/entry.naver?docId=3409707&cid=60335&categoryId=60335,바로인류가처음으로커피의효능을알게된순간이었다아프리카에서발견된커피는아랍으로전파되면서본격적인음료로개발됐다아랍에서처음으로커피를먹기시작한사람은이슬람교의신비주의자인
coffee,https://terms.naver.com/entry.naver?docId=2076503&cid=41810&categoryId=41812,커피라는말의어원에는여러설이있으나영어의불어의는커피를의미하는아랍어의까흐와에서유래했다는설과커피의원산지인에티오피아의커피재배지역인카파
카페 아메리카노,https://terms.naver.com/entry.naver?docId=1341607&cid=40942&categoryId=32127,에스프레소를물로희석한커피이탈리아커피인에스프레소의향은그대로즐기면서맛은좀더부드럽게하기위해미국에서시작되었다미국인들이즐겨먹는커피라고하여카페
코피 루왁,https://terms.naver.com/entry.naver?docId=1337597&cid=40942&categoryId=32127,사향고양이의배설물에서커피씨앗을채취하여만든커피세계에서가장비싼커피이다인도네시아의대표적인커피로로부스타나아라비카커피열매를먹은사향고양이
<b>커피</b> 카운티,https://terms.naver.com/entry.naver?docId=1350411&cid=40942&categoryId=34126,미국캔자스주동쪽에있는카운티이다년월일최초설립되었다지명은캔자스준주법률제정자였던커피의이름에서유래했다행정중심지이자가장큰도시는
<b>커피</b> 카운티,https://terms.naver.com/entry.naver?docId=1317019&cid=40942&categoryId=34126,미국테네시주에있는카운티이다테네시주남쪽중앙에있다행정중심지는맨체스터가장큰도시는털러호마이다테네시주털러호마미크로폴리탄
café,https://terms.naver.com/entry.naver?docId=1963013&cid=49152&categoryId=49152,
coffee,https://terms.naver.com/entry.naver?docId=1698633&cid=49126&categoryId=49126,
<b>커피</b>,https://terms.naver.com/entry.naver?docId=2311311&cid=60227&categoryId=60227,기타커피나무속식물의종실껍질과육질부분을제외한배아부분을건조저장하여식용으로쓸때잘게부순것을달여서사용한다성분단백질지질당질커피콩의기름은
니그 <b>커피</b>,https://terms.naver.com/entry.naver?docId=1264912&cid=40942&categoryId=32009,미국의메이저리그선수년대미국메이저리그에서투수로활약한선수이다년월일미국인디애나주로건스포트에서태어났다년월일
café,https://terms.naver.com/entry.naver?docId=1986301&cid=49178&categoryId=49178,
<b>커피</b>음료,https://terms.naver.com/entry.naver?docId=6159421&cid=67725&categoryId=67725,볶아가루낸커피콩을우려낸음료에스프레소커피카푸치노커피카페라떼따위가있다
咖啡,https://terms.naver.com/entry.naver?docId=2011859&cid=49151&categoryId=49151,
가장 비싼 <b>커피</b>가 사향고양이 똥,https://terms.naver.com/entry.naver?docId=3409865&cid=60335&categoryId=60335,커피열매를먹고흥분하는양들이목동들에게목격되면서발견됐다는커피는년에천억잔이나소비될만큼전세계인의기호식품이되었다커피가대중화되면서과학자들도커피의장단점에대해연구를
악마의 유혹 같은 <b>커피</b>,https://terms.naver.com/entry.naver?docId=3409787&cid=60335&categoryId=60335,아침에출근해서마시는진한커피한잔다양한매체에서커피에들어있는카페인의위험성에대해경고를하지만커피의유혹은거부할수없을만큼매력적이다그런데정말커피에있는카페인이
박종만,https://terms.naver.com/list.naver?searchId=ncc_au182,커피로드한국커피의역사에관한백과정보제공
<b>커피</b>나무_<b>커피</b>성분,https://terms.naver.com/entry.naver?docId=1223555&cid=40942&categoryId=32127,커피원두에는수분회분지방조섬유조당분조단백카페인등이들어있다각성분의비율은품종과재배하는곳의환경에따라다르지만조당분이가장많은를차지한다조당분은열을가하면
필터 <b>커피</b> 드립 <b>커피</b>,https://terms.naver.com/entry.naver?docId=1053482&cid=48170&categoryId=48227,필터식또는드립식커피는오늘날가장널리사용되는커피추출방식으로특히미국과독일에서애용되고있다잘게간커피원두를종이필터또는영구적사용이가능한원추형금속필터에
<b>커피</b>커퍼 <b>커피</b>박물관,https://terms.naver.com/entry.naver?docId=5747408&cid=42856&categoryId=42856,개요강원제호등록박물관으로전세계의다양한커피유물을전시하여세계곳곳의커피역사와문화를배울수있는곳이다커피를좋아하는모든연령대의관광객들이커피를이해하고소통할수
<b>커피</b> 1,https://ko.wikipedia.org/wiki/%EC%BB%A4%ED%94%BC_1,커피는영국의커피체인점이다년웨일스카디프에서설립되었으며동년카디프우드스트리트에호점을열었다각주외부링크커피공식웹사이트
<b>커피</b>빈<b>커피</b> 영양성분,https://terms.naver.com/entry.naver?docId=6128557&cid=59320&categoryId=59320,영양성분탄수화물나트륨포화지방산
RTD<b>커피</b>,https://terms.naver.com/entry.naver?docId=928300&cid=43667&categoryId=43667,바로마실수있게포장된커피|외국어표기|영어|구입해서바로마실수있는캔컵병등의형태로된커피를총칭한다커피를포장하는방법에따라캔커피
주<b>커피</b>,https://ko.wikipedia.org/wiki/%EC%A3%BC%EC%BB%A4%ED%94%BC,주커피영어는년한국에서창립된커피전문점이다년서울강남논현호점을정식오픈하며시작되었다이후년간여개의매장을세웠다매장지역각주외부링크
<b>커피</b> 존,https://terms.naver.com/entry.naver?docId=385369&cid=48181&categoryId=48261,커피는기후나토양에아주민감하여재배하기까다롭다커피재배가가능한곳은열대성기후로강우량이많은따뜻하고습한곳에서잘자란다보통이런지역은우기와건기가뚜렷해커피가자라기
<b>커피</b> 밀,https://terms.naver.com/entry.naver?docId=385356&cid=50346&categoryId=50346,커피용어로커피그라인더커피를가는기구를말한다
<b>커피</b> 빈,https://terms.naver.com/entry.naver?docId=385347&cid=50346&categoryId=50346,년설립된커피업체로파나세등의브랜드로북미개의소매업체에서커피차코코아등을도매하고있다
삼척<b>커피</b>공장 <b>커피</b>마린(<b>커피</b>마린협동조합),https://terms.naver.com/entry.naver?docId=6447063&cid=42856&categoryId=42856,개요커피마린협동조합은삼척해변과삼척항을잇는해안도로조각공원근처바다의절벽아래위치했다인수당시는마린데크레스토랑이었으나인근에대형리조트가생기고상권이이동하면서
터키식 <b>커피</b> 아랍식 <b>커피</b>,https://terms.naver.com/entry.naver?docId=1053481&cid=48170&categoryId=48227,아랍인들은세계에서처음으로커피를마신사람들이다아랍인들이커피를끓이는방식은한때아랍을포함한이슬람세계전역을지배했던오스만제국의주인이던터키족의커피즉터키식커피로흔히
<b>커피</b>시럽,https://terms.naver.com/entry.naver?docId=385365&cid=48180&categoryId=48255,커피의향기를분리농축하여당밀에첨가한시럽으로커피에서분리한향을농축하여당밀에첨가한시럽이다년대미국에서커피를마시지못하는아이들을위해우유에넣어커피맛을느낄수
<b>커피</b>머신,https://terms.naver.com/entry.naver?docId=258754&cid=48181&categoryId=48261,커피머신은에스프레소커피의꽃이다그것은생산과정제로스팅블렌딩등일련의복잡하고까다롭고번거로운과정을거친커피가최종적으로한잔의에스프레소커피로재탄생하는
단종<b>커피</b>,https://terms.naver.com/entry.naver?docId=386917&cid=50346&categoryId=50346,커피용어로단종커피또는스트레이트커피라고하며한종류의커피만을사용한볶은커피를말한다
모카<b>커피</b>,https://terms.naver.com/entry.naver?docId=386319&cid=48181&categoryId=48261,예멘과에티오피아에서생산한커피로아라비아반도를남북으로나누고있는고원지대에서생산하는아라비카종으로서커피수출항이었던예멘의모카에서이름이비롯되었다
방탄<b>커피</b>,https://terms.naver.com/entry.naver?docId=5753645&cid=43667&categoryId=43667,진한원두커피에무염버터와오일을섞어만든커피로버터커피라고도불린다총알도막아낼만큼강한에너지를얻을수있다고해서붙은명칭으로고지방저탄수화물다이어트가유행하면서
더치<b>커피</b>,https://terms.naver.com/entry.naver?docId=1980206&cid=40942&categoryId=32127,찬물또는상온의물을이용하여우려낸커피뜨거운물이아닌찬물또는상온의물을이용하여장시간에걸쳐우려낸커피를가리킨다더치커피라는명칭은네덜란드풍의커피라하여붙여진
<b>커피</b>나무,https://ko.wikipedia.org/wiki/%EC%BB%A4%ED%94%BC%EB%82%98%EB%AC%B4,커피나무학명코페아아라비카는꼭두서니과의관목이다분포아프리카에분포한다동아프리카수단에티오피아케냐가원산지이다커피나무열매외과피
예멘<b>커피</b>,https://terms.naver.com/entry.naver?docId=1331896&cid=40942&categoryId=32127,커피의귀부인칭호를받는예멘모카는자메이카블루마운틴하와이언코나와더불어세계대명품커피로인정받고있다예멘은세계최초로
<b>커피</b>시럽,https://terms.naver.com/entry.naver?docId=1247617&cid=40942&categoryId=32099,커피의향기를분리농축하여당밀에첨가한시럽커피에서분리한향을농축하여당밀에첨가한시럽이다년대미국에서커피를마시지못하는아이들을위해우유에넣어커피맛을느낄수
모카<b>커피</b>,https://terms.naver.com/entry.naver?docId=1093893&cid=40942&categoryId=32127,예멘과에티오피아에서생산한커피아라비아반도를남북으로나누고있는고원지대에서생산하는아라비카종으로서커피수출항이었던예멘의모카에서이름이비롯되었다가파른경작지에계단식으로
<b>커피</b>나무,https://terms.naver.com/entry.naver?docId=385368&cid=48181&categoryId=48261,종자를커피콩이라고하는데이것을볶아서가루로만들어커피로사용한다또한종자에는내외의카페인이들어있어이것을추출하여의약품으로사용한다
질소<b>커피</b>,https://terms.naver.com/entry.naver?docId=3566481&cid=43667&categoryId=43667,콜드브루에질소를주입한커피|외국어표기||물을한방울씩떨어뜨려우려내는콜드브루에질소를주입한커피로니트로커피라고도한다년
향<b>커피</b>,https://terms.naver.com/entry.naver?docId=1053489&cid=48181&categoryId=48261,향커피는년대미국의작은커피로스터들에의해개발되기시작오늘날에는여개이상의향커피가존재한다향커피는특정향기를지닌기름을로스팅이갓끝난커피원두에뿌려흡수되도록하는
<b>커피</b>콩,https://ko.wikipedia.org/wiki/%EC%BB%A4%ED%94%BC%EC%BD%A9,커피콩은커피나무의씨앗이며음용커피의재료이다커피콩은식물학적으로는콩이아니며관습적으로부르는명칭이다커피나무의열매는붉은색의버찌와비슷한핵과로서과육안에보통한
<b>커피</b>집,https://ko.wikipedia.org/wiki/%EC%BB%A4%ED%94%BC%EC%A7%91,커피집은커피를파는가게이다카페커피하우스커피숍커피점이라고도한다역사년최초의커피집이다마스쿠스에서개장되었으며곧카이로에서수많은
캔<b>커피</b>,https://ko.wikipedia.org/wiki/%EC%BA%94%EC%BB%A4%ED%94%BC,캔커피영어일본어간코히는액체로된커피를캔깡통에넣어판매하는제품을일컫는다서양보다는일본에서더널리제조보급되기시작한제품이다언어적
<b>커피</b>군,https://ko.wikipedia.org/wiki/%EC%BB%A4%ED%94%BC%EA%B5%B0,커피군또는커피카운티는다음을의미한다커피군앨라배마주커피군조지아주커피군테네시주커피군캔자스주
<b>커피</b>산,https://terms.naver.com/entry.naver?docId=1596583&cid=50314&categoryId=50314,커피산영양학사전커피콩특유의착색물질침엽수담배등에는유리의상태로존재하지만커피콩중에는키나산과축합한클로로겐산으로대량존재한다커피산클로로겐산
캔<b>커피</b>,https://terms.naver.com/entry.naver?docId=1053490&cid=48181&categoryId=48261,뚜껑만따면바로마실수있는캔커피는년일본커피업체가처음고안한것이다캔커피가일본에서등장하게된데에는세계어느나라보다도발달한자판기문화때문이라는분석도있다자판기가
<b>커피</b>잔,https://ko.wikipedia.org/wiki/%EC%BB%A4%ED%94%BC%EC%9E%94,커피잔은커피와에스프레소기반음료를대접할때사용되는그릇이다커피잔은일반적으로유약처리된세라믹으로구성되며음료가뜨겁기때문에휴대를위한하나의손잡이를지니고
<b>커피</b>콩,https://terms.naver.com/entry.naver?docId=6159429&cid=67725&categoryId=67725,꼭두서닛과의상록관목인커피나무또는열매의씨커피음료를만드는데쓴다붉은자주색의핵과인열매속에반구형의씨가두개들어있다열매를
<b>커피</b>콩,https://terms.naver.com/entry.naver?docId=180904&cid=50331&categoryId=50331,커피나무열매의씨커피씨
<b>커피</b>백,https://terms.naver.com/entry.naver?docId=6159414&cid=67725&categoryId=67725,인분의커피를넣은커피봉지
핫<b>커피</b>,https://terms.naver.com/entry.naver?docId=1571261&cid=48181&categoryId=48261,에스프레소스팀우유우유거품카페모카에스프레소초코시럽스팀우유휘핑크림카페비엔나에스프레소따뜻한물휘핑크림핫커피핫커피
더치<b>커피</b>,https://terms.naver.com/entry.naver?docId=3385815&cid=43667&categoryId=43667,상온의물또는냉수를사용하여장시간추출한커피로원액은보통물이나얼음우유등을타서희석해마신다최근에는콜드브루라고불린다|외국어표기|영어|상온의물또는냉수를
<b>커피</b>음료,https://terms.naver.com/entry.naver?docId=6159421&cid=67725&categoryId=67725,볶아가루낸커피콩을우려낸음료에스프레소커피카푸치노커피카페라떼따위가있다
咖啡,https://terms.naver.com/entry.naver?docId=2011859&cid=49151&categoryId=49151,
가장 비싼 <b>커피</b>가 사향고양이 똥,https://terms.naver.com/entry.naver?docId=3409865&cid=60335&categoryId=60335,커피열매를먹고흥분하는양들이목동들에게목격되면서발견됐다는커피는년에천억잔이나소비될만큼전세계인의기호식품이되었다커피가대중화되면서과학자들도커피의장단점에대해연구를
악마의 유혹 같은 <b>커피</b>,https://terms.naver.com/entry.naver?docId=3409787&cid=60335&categoryId=60335,아침에출근해서마시는진한커피한잔다양한매체에서커피에들어있는카페인의위험성에대해경고를하지만커피의유혹은거부할수없을만큼매력적이다그런데정말커피에있는카페인이
박종만,https://terms.naver.com/list.naver?searchId=ncc_au182,커피로드한국커피의역사에관한백과정보제공
<b>커피</b>나무_<b>커피</b>성분,https://terms.naver.com/entry.naver?docId=1223555&cid=40942&categoryId=32127,커피원두에는수분회분지방조섬유조당분조단백카페인등이들어있다각성분의비율은품종과재배하는곳의환경에따라다르지만조당분이가장많은를차지한다조당분은열을가하면
필터 <b>커피</b> 드립 <b>커피</b>,https://terms.naver.com/entry.naver?docId=1053482&cid=48170&categoryId=48227,필터식또는드립식커피는오늘날가장널리사용되는커피추출방식으로특히미국과독일에서애용되고있다잘게간커피원두를종이필터또는영구적사용이가능한원추형금속필터에
<b>커피</b>커퍼 <b>커피</b>박물관,https://terms.naver.com/entry.naver?docId=5747408&cid=42856&categoryId=42856,개요강원제호등록박물관으로전세계의다양한커피유물을전시하여세계곳곳의커피역사와문화를배울수있는곳이다커피를좋아하는모든연령대의관광객들이커피를이해하고소통할수
<b>커피</b> 1,https://ko.wikipedia.org/wiki/%EC%BB%A4%ED%94%BC_1,커피는영국의커피체인점이다년웨일스카디프에서설립되었으며동년카디프우드스트리트에호점을열었다각주외부링크커피공식웹사이트
<b>커피</b>빈<b>커피</b> 영양성분,https://terms.naver.com/entry.naver?docId=6128557&cid=59320&categoryId=59320,영양성분탄수화물나트륨포화지방산
RTD<b>커피</b>,https://terms.naver.com/entry.naver?docId=928300&cid=43667&categoryId=43667,바로마실수있게포장된커피|외국어표기|영어|구입해서바로마실수있는캔컵병등의형태로된커피를총칭한다커피를포장하는방법에따라캔커피
주<b>커피</b>,https://ko.wikipedia.org/wiki/%EC%A3%BC%EC%BB%A4%ED%94%BC,주커피영어는년한국에서창립된커피전문점이다년서울강남논현호점을정식오픈하며시작되었다이후년간여개의매장을세웠다매장지역각주외부링크
<b>커피</b> 존,https://terms.naver.com/entry.naver?docId=385369&cid=48181&categoryId=48261,커피는기후나토양에아주민감하여재배하기까다롭다커피재배가가능한곳은열대성기후로강우량이많은따뜻하고습한곳에서잘자란다보통이런지역은우기와건기가뚜렷해커피가자라기
<b>커피</b> 밀,https://terms.naver.com/entry.naver?docId=385356&cid=50346&categoryId=50346,커피용어로커피그라인더커피를가는기구를말한다
<b>커피</b> 빈,https://terms.naver.com/entry.naver?docId=385347&cid=50346&categoryId=50346,년설립된커피업체로파나세등의브랜드로북미개의소매업체에서커피차코코아등을도매하고있다
삼척<b>커피</b>공장 <b>커피</b>마린(<b>커피</b>마린협동조합),https://terms.naver.com/entry.naver?docId=6447063&cid=42856&categoryId=42856,개요커피마린협동조합은삼척해변과삼척항을잇는해안도로조각공원근처바다의절벽아래위치했다인수당시는마린데크레스토랑이었으나인근에대형리조트가생기고상권이이동하면서
터키식 <b>커피</b> 아랍식 <b>커피</b>,https://terms.naver.com/entry.naver?docId=1053481&cid=48170&categoryId=48227,아랍인들은세계에서처음으로커피를마신사람들이다아랍인들이커피를끓이는방식은한때아랍을포함한이슬람세계전역을지배했던오스만제국의주인이던터키족의커피즉터키식커피로흔히
<b>커피</b>시럽,https://terms.naver.com/entry.naver?docId=385365&cid=48180&categoryId=48255,커피의향기를분리농축하여당밀에첨가한시럽으로커피에서분리한향을농축하여당밀에첨가한시럽이다년대미국에서커피를마시지못하는아이들을위해우유에넣어커피맛을느낄수
<b>커피</b>머신,https://terms.naver.com/entry.naver?docId=258754&cid=48181&categoryId=48261,커피머신은에스프레소커피의꽃이다그것은생산과정제로스팅블렌딩등일련의복잡하고까다롭고번거로운과정을거친커피가최종적으로한잔의에스프레소커피로재탄생하는
단종<b>커피</b>,https://terms.naver.com/entry.naver?docId=386917&cid=50346&categoryId=50346,커피용어로단종커피또는스트레이트커피라고하며한종류의커피만을사용한볶은커피를말한다
모카<b>커피</b>,https://terms.naver.com/entry.naver?docId=386319&cid=48181&categoryId=48261,예멘과에티오피아에서생산한커피로아라비아반도를남북으로나누고있는고원지대에서생산하는아라비카종으로서커피수출항이었던예멘의모카에서이름이비롯되었다
방탄<b>커피</b>,https://terms.naver.com/entry.naver?docId=5753645&cid=43667&categoryId=43667,진한원두커피에무염버터와오일을섞어만든커피로버터커피라고도불린다총알도막아낼만큼강한에너지를얻을수있다고해서붙은명칭으로고지방저탄수화물다이어트가유행하면서
더치<b>커피</b>,https://terms.naver.com/entry.naver?docId=1980206&cid=40942&categoryId=32127,찬물또는상온의물을이용하여우려낸커피뜨거운물이아닌찬물또는상온의물을이용하여장시간에걸쳐우려낸커피를가리킨다더치커피라는명칭은네덜란드풍의커피라하여붙여진
